price,link,title,location,description,Nearest intersection,Bedrooms,Bathrooms,Unit type,Parking included,sqft,sqm
2800.0,/v-apartments-condos/burnaby-new-westminster/2-bed-2-bath-apartment-with-excellent-views-on-sfu-campus/1692754797,2 Bed 2 Bath Apartment with Excellent Views on SFU Campus!,Burnaby,"2 Bed 2 Bath Apartment with Excellent Views on SFU Campus for Rent! 3rd Floor Unit at 8850 University Crescent Available: Jun 1, 2024 Unit Rent: $2,800 monthly Bedrooms: 2 Bathrooms: 2 Unfurnished ...",Tower Road / Cornerstone Mews,2.0,2.0,Apartment,1,750.0,69.67725
2245.0,/v-apartments-condos/burnaby-new-westminster/skyview-apartments-1-bdrm-available-at-908-sixth-avenue-new-w/1686872272,"Skyview Apartments - 1 Bdrm available at 908 Sixth Avenue, New W",New Westminster,$500 Security Deposit Move in this month and you may qualify for our incentive. Visit our Website: https://www.capreit.ca/apartments-for-rent/new-westminster-bc/skyview-apartments/ Landscaped lobby ...,Eighth Street / Sixth Avenue,1.0,1.0,Apartment,0,595.0,55.277285
2499.0,/v-apartments-condos/vancouver/luxury-studio-in-central-downtown/1683693793,Luxury Studio in central Downtown,Vancouver,Please call 7783164156 This amazing downtown Vancouver furnished studio rental at the Wall Center is right in the heart of all the action (1050 Burrard St.) and allows you to experience inner city ...,Burrard Street / Comox Street,0.0,1.0,Apartment,1,500.0,46.4515
3400.0,/v-apartments-condos/richmond-bc/pet-friendly-3-beds-2-bath-newly-renovated-house-for-rent/1692334637,Pet Friendly 3 beds 2 bath newly renovated house for rent,Richmond,"Well behaved pets welcome! Newly renovated house available to stable, long term tenants (minimum 6 months term) Fully furnished, everything comes with the suite shown in photo. Brand new appliances. ...",No 1 Road / Tyson Place,3.0,1.5,House,2,1000.0,92.903
2400.0,/v-apartments-condos/burnaby-new-westminster/great-location-1-bed-den-for-rent-lougheedtowncenter-sfu/1693576562,Great location! 1 Bed + Den for rent -  LougheedTownCenter (SFU),Coquitlam,"Luxurious near new 1 bed & den 580 Sqft high-rise apartment located across from City of Lougheed Mall, next to Coquitlam college, 7 minutes drive to SFU Burnaby campus. Walking distance to Lougheed ...",Whiting Way / Brookmere Avenue,1.5,1.0,Apartment,1,580.0,53.88374
2800.0,/v-apartments-condos/richmond-bc/charming-one-bedroom-rental-in-burnaby/1692744242,Charming One Bedroom Rental in Burnaby,Burnaby,"Welcome to your new home at 7683 Park Crescent, Burnaby! This charming one-bedroom rental unit offers comfort, convenience, and a prime location in the heart of Burnaby. Location: * Address: 7683 ...",14th Avenue / 18th Street,1.0,1.0,Apartment,1,683.0,63.452749
2800.0,/v-apartments-condos/burnaby-new-westminster/charming-one-bedroom-rental-in-burnaby/1692743992,Charming One Bedroom Rental in Burnaby,Burnaby,"Welcome to your new home at 7683 Park Crescent, Burnaby! This charming one-bedroom rental unit offers comfort, convenience, and a prime location in the heart of Burnaby. Location: * Address: 7683 ...",14th Avenue / 18th Street,1.0,1.0,Apartment,1,683.0,63.452749
4250.0,/v-apartments-condos/vancouver/fully-renovated-2-bed-2-bath-for-rent-in-yaletown/1692739390,Fully renovated 2-bed/2-bath for rent in Yaletown,Vancouver,"To schedule a showing, follow this link: https://ext.leasey.ai/listings/leaseyai/jardines-lookout---1003 **Available starting July 1, 2024, for long-term lease only, min. 1 year** Indulge in ...",Smithe Street / Mainland Street,2.0,2.0,Apartment,1,1082.0,100.521046
2100.0,/v-apartments-condos/delta-surrey-langley/spacious-1-bedroom-unit-on-third-floor-available-for-rent/1692734422,Spacious 1 bedroom unit on third floor available for rent.,Surrey,"Spacious 1 bedroom unit on third floor available for rent in the vicinity of schools, parks, and 1 minute walk for transit from Scott Road. Perfect for single family. No Smoking.",120 Street / 92A Avenue,1.0,1.0,Condo,1,680.0,63.17404
1650.0,/v-apartments-condos/delta-surrey-langley/bachelor-suite-for-rent-1-bdrm-1-bthrm-brand-new/1692730461,Bachelor Suite for Rent - 1 BDRM/1 BTHRM - brand new,Delta/Surrey/Langley,"Looking for a long term tenant rental for a 1 bedroom, 1 bathroom accommodation. Would prefer no smoking, no pets. Suitable for a professional, quiet, working individual or two students/PGWP holders. ...",188 Street / 54 Avenue,1.0,1.0,House,1,500.0,46.4515
2080.0,/v-apartments-condos/burnaby-new-westminster/co-op-housing:-2-bedroom-units-available/1687478367,Co-op Housing: 2 Bedroom Units Available.,Burnaby,Welcome to 115 Place Co-op! Your New Home Awaits! Are you looking for an affordable and vibrant community to call home? 115 Place Co-op is the place for you! 115 Place Co-op is part of the Community ...,Government Street / Gildwood Drive,2.0,1.0,Apartment,0,700.0,65.0321
2300.0,/v-apartments-condos/delta-surrey-langley/2-bed-and-1-bath-basement/1692726587,2 Bed and 1 Bath basement,Delta/Surrey/Langley,"2 bedroom, 1 bath basement for rent in a (two years old) new house. Suite will include laundry. It has installed all the necessary appliances dishwasher, refrigerator, cooktop with oven. It also ...",128 Street / 107A Avenue,2.0,1.0,Basement,2,754.0,70.048862
2000.0,/v-apartments-condos/delta-surrey-langley/two-bedroom-basement-for-rent-in-surrey/1692726586,two bedroom basement for rent in Surrey,Surrey,"Two bedroom basement available from June1,2024. Rent per month $2000 laundary and WiFi available.Family is prefered.",68 Avenue / 149 Street,2.0,1.0,Basement,0,750.0,69.67725
2650.0,/v-apartments-condos/vancouver/beautiful-garden-suite-sought-out-area-of-cedar-cottage/1692706489,Beautiful Garden Suite! Sought out area of Cedar Cottage!,Vancouver,"To find a home with this much character in such a lovingly maintained condition is truly special. Tucked on a quiet street in the sought out Kensington Cedar Cottage area close to beloved schools, ...",Knight Street / East 21st Avenue,2.0,1.0,House,3,900.0,83.6127
2500.0,/v-apartments-condos/vancouver/2-bedroom-basement-suite-for-rent-newly-renovated/1692705169,2 bedroom basement suite for rent - Newly Renovated!,Vancouver,"Newly renovated 2 bedroom basement with separate living /kitchen area available for rent. This unit is ideal for a family. Brand new flooring, kitchen tiles, cabinets and upgraded bathroom ...",Southeast Marine Drive / Sophia Street,2.0,1.0,Basement,1,800.0,74.3224
2400.0,/v-apartments-condos/vancouver/2-room-1-bathroom-basement-for-rent/1692682900,2 ROOM 1 BATHROOM BASEMENT FOR RENT,Vancouver,"Discover convenience and comfort in this spacious 2 bed, 1 bath basement nestled in the heart of Vancouver. With easy access to Richmond, downtown, UBC, Langara, Burnaby, and more, enjoy seamless ...",West 49th Avenue / Manitoba Street,2.0,1.0,Basement,0,700.0,65.0321
2400.0,/v-apartments-condos/vancouver/2-bedroom-house-top-floor-one-year-lease/1692682749,2 bedroom house - Top floor - One Year Lease,Vancouver,"2 Bedroom home, 1 bathroom, kitchen, dining area, and a family room. There is a balcony and yard space to enjoy. Utilities are not included One Year Lease. No Smoking on premises. No Pets. Basement ...",Kingsway / Wessex Street,2.0,1.0,House,1,1000.0,92.903
2000.0,/v-apartments-condos/delta-surrey-langley/2-bedroom-basement-suite-king-george-blv-64-avenue-2-000/1692682505,"2 Bedroom Basement Suite - King George Blv & 64 Avenue - $2,000",Surrey,Prime location close to King George Boulevard and 64 Avenue. A big and fully covered patio that can be used as a living room. Nice backyard views next to a green belt. Suitable to Family friendly ...,64 Avenue / 138 Street,2.0,1.0,Basement,1,1000.0,92.903
2700.0,/v-apartments-condos/delta-surrey-langley/richmond-ironwood-2b1b/1692680375,Richmond ironwood 2b1b,Delta/Surrey/Langley,"ironwood house Richmond first floor, independent access to two rooms, one living room and one bathroom rental, refined kitchen, new furniture and appliances complete, bag check in, opposite ironwood ...",Steveston Highway / Shell Road,2.0,1.0,House,1,900.0,83.6127
2550.0,/v-apartments-condos/vancouver/message-or-apply-now-at-https:-liv-rent-listings-zlkejppj37/1692680342,**Message or Apply Now at https://liv.rent/listings/ZLKEjppJ37**,Vancouver,**Message or Apply Now at https://liv.rent/listings/ZLKEjppJ37** Entire Apartment at Fraser Commons 8181 Chester St NOTE: Actual viewing availability start on July 6 Unit Details: - 1 bedroom - 1 ...,Southeast Marine Drive / Chester Street,1.0,1.0,Condo,1,475.0,44.128925
3250.0,/v-apartments-condos/delta-surrey-langley/2-3-upper-level-home-for-rent/1692677590,2-3 Upper level Home for Rent,Surrey,"2-3BdRm 2Bath Main House, Fully Renovatwd House, Upper Level For Rent @8897 - 151St in FLEETWOOD SURREY BC Immediately Available for Rental. 90% Whole House / Whole Property JUST RENOVATED; Totally ...",88 Avenue / 151 Street,3.0,2.0,House,2,1300.0,120.7739
1890.0,/v-apartments-condos/tricities-pitt-maple/modern-daylight-walkout-basement-walk-to-transit-and-amenities/1692663989,Modern daylight walkout basement - walk to transit and amenities,Maple Ridge,"Near Cottonwood Drive and 119 Ave. Desirable residential area. 3 mins walk to public transport on Dewdney Trunk. Starbucks, MacDonald's, Subway, Save on Food near by. Alexander Robinson Schoo across ...",Dewdney Trunk Road / 237 Street,2.0,1.0,Basement,0,1028.0,95.504284
2500.0,/v-apartments-condos/vancouver/spacious-2-bedroom-street-level-suite-for-rent-east-renfrew-v5m/1692654562,SPACIOUS 2 BEDROOM STREET LEVEL SUITE FOR RENT (East Renfrew V5M,Vancouver,"This beautifully appointed street-level suite offers a comfortable and convenient lifestyle. Available for rent starting 1st June 2024, this unit features: Features: -Two bright and spacious bedrooms ...",Renfrew Street / East 16th Avenue,2.0,1.0,Basement,1,900.0,83.6127
4150.0,/v-apartments-condos/vancouver-downtown-west-end/vancouver-dunbar-16-av-w-house-low-floor-3-beds-with-2-baths/1692645867,Vancouver Dunbar /16 Av W/ House Low floor 3 Beds with 2 Baths,Kitsilano,"Vancouver West Dunbar /16 Av W/Quesnel Dr House Low floor 3 Beds with 2 Bathrooms Vancouver West Dunbar Big House Separated Low floor unit, with 1 Master Bedroom and 2 Bedrooms Share One Bathroom. ...",West 4th Avenue / Alma Street,3.0,2.0,House,2,800.0,74.3224
2000.0,/v-apartments-condos/delta-surrey-langley/new-2-br-basement-suite-for-rent-2000-in-delta-bc/1692643429,"NEW 2 BR Basement Suite for Rent $2000 in Delta, BC",Delta,"2BR Basement Suite for rent - 2 bedrooms, kitchen and dining area , living room, full suite bathroom, small patio - Individuals looking to rent only 1 room and share accommodation also welcome - ...",84 Avenue / 118A Street,2.0,1.0,Basement,1,664.0,61.687592
1300.0,/v-apartments-condos/burnaby-new-westminster/burquitlam-cozy-1-bedroom-suite-for-rent-convenient-location/1692639072,"Burquitlam cozy 1 Bedroom suite for Rent - Convenient Location,",Burnaby/New Westminster,"Burquitlam cozy 1 Bedroom suite for Rent - Convenient Location, 1-Year Lease. Starting on June 1st, 2024. Suitable for 1 person living. Unit Highlights: - 1 Bedroom - 1 Bathroom - Independent ...",Como Lake Avenue / Dogwood Street,1.0,1.0,House,0,400.0,37.1612
2100.0,/v-apartments-condos/burnaby-new-westminster/2-beds-1-bath-housecoast-meridian-rd-david-ave-coquitlam/1692631647,"2 Beds 1 Bath - HouseCoast Meridian Rd & David Ave, Coquitlam,",Coquitlam,"2 Beds 1 Bath - House Coast Meridian Rd & David Ave, Coquitlam, BC, Canada Coquitlam Burke Mountain Legal Suite ￼￼ $2100Monthly Maximum 2 people or Family with one child Floor Area: Around 900 sq. ...",Coast Meridian Road / Highland Drive,2.0,1.0,Basement,0,900.0,83.6127
2700.0,/v-apartments-condos/burnaby-new-westminster/2700-month-2-bedrooms-den-1-bathroom-apartment/1692599042,"$2700/month- 2 bedrooms +den, 1 bathroom apartment",New Westminster,This spacious and super bright corner condo unit offers a stunning view of queen park area. A superbly managed and clean building with small number of units and friendly neighbors. $2700-$2950 per ...,Sixth Street / Third Avenue,2.5,1.0,Condo,1,775.0,71.999825
2900.0,/v-apartments-condos/vancouver-downtown-west-end/one-bedroom-one-bath-apartment-near-kits-beach/1692593268,One bedroom one bath apartment near Kits Beach,Vancouver,"Well-kept apartment in a newer building. Super close to Kits Beach, Granville Island, 4th Ave, and the seawall! Groceries, shopping, and great restaurants nearby. Modern unit with a nearly 200 SF ...",Fir Street / West 3rd Avenue,1.0,1.0,Apartment,1,713.0,66.239839
2850.0,/v-apartments-condos/richmond-bc/brand-new-2-bedroom-1-bathroom-suite-for-rent/1692594533,Brand New 2 Bedroom & 1 Bathroom Suite for rent,Burnaby,"Burnaby Brand First Floor New 2 Bedrooms & 1 Bathroom Air Conditioning suite in Duplex. Includes WiFi, Washer & Dryer, Fridge, Microwave, Dishwasher, Stove. Individual Entrance with Alarm System and ...",Rumble Street / Plum Avenue,2.0,1.0,Duplex/Triplex,1,660.0,61.315979999999996
1290.0,/v-apartments-condos/delta-surrey-langley/surrey-private-1-bedroom-and-bath/1692592388,Surrey - Private 1 bedroom and bath,Surrey,"Price Negotiable for right tenant For Rent: 1 private access ground level bedroom and washroom in new townhouse. Located close to Bear Creek Park. Transit accessible to Surrey Central, Guildford, ...",King George Boulevard / 81 Avenue,1.0,1.0,Townhouse,0,250.0,23.22575
2100.0,/v-apartments-condos/delta-surrey-langley/large-2-bedroom-suite-for-rent/1692592237,Large 2-Bedroom suite for rent,Surrey,"A large 2 bedroom suite with a private entrance, situated on the ground level of a house. A 5-minute drive to Guildford Mall, Walmart, and T&T Supermarket, Pacific Academy (PA) School 10 minutes ...",160 Street / 98 Avenue,2.0,1.0,House,1,800.0,74.3224
1750.0,/v-apartments-condos/burnaby-new-westminster/1750-new-legal-suite-spacious-1-bed-1-bath-in-burke-mountain/1692572975,$1750 New Legal Suite Spacious 1 bed/1 bath in Burke Mountain,Coquitlam,"New 700 sq.ft legal basement suite, built in 2021, with a spacious living room, 1 bedroom with 1 bathroom for rent in Burke Mountain, Coquitlam. Open floor plan with living/dining room space. ...",Victoria Drive / Burke Mountain Street,1.0,1.0,Basement,0,700.0,65.0321
1500.0,/v-apartments-condos/delta-surrey-langley/brand-new-1-bed-basement/1692572189,Brand new 1 bed basement,Delta/Surrey/Langley,"This is a brand new basement being built and it will be ready by May 15.Anyone can move in by may 15 and this basement gives you a full kitchen, full bathroom and a room with a walk in closet. All ...",Surrey Road / Wellington Drive,1.0,1.0,Basement,1,600.0,55.7418
1800.0,/v-apartments-condos/delta-surrey-langley/2-brdm-basement-suite-with-laundry-and-wifi/1692542387,2 Brdm Basement Suite with laundry and wifi,Newton,2 Bdrm Basement Suite available immediately with private entrance full kitchen and full bathroom. Washer snd Dryer in suite Wifi included.,60 Avenue / 130A Street,2.0,1.0,Basement,0,750.0,69.67725
2300.0,/v-apartments-condos/richmond-bc/house-for-rent/1692527392,House for rent,Richmond,"2 bedroom/1 bathroom ground level New Westminster for 2300/month starting June 1st. 2024 Close to a secondary school as well as an elementary. Near a park as well as Royal City Centre, next door ...",Eighth Avenue / Tenth Street,2.0,1.0,House,1,1000.0,92.903
2400.0,/v-apartments-condos/delta-surrey-langley/apartment-for-rent/1694662526,Apartment for Rent,Delta/Surrey/Langley,"Very new Penthouse has balcony with view 2 bedroom condo for rent available July 1/2024 in Surrey central area , 5’ to Surrey Memorial Hospital, 5 minute walk to King George sky train, and SFU , and ...",Fraser Highway / 138 Street,2.0,1.0,Condo,1,750.0,69.67725
3400.0,/v-apartments-condos/richmond-bc/pet-friendly-3-beds-2-bath-newly-renovated-house-for-rent/1692334637,Pet Friendly 3 beds 2 bath newly renovated house for rent,Richmond,"Well behaved pets welcome! Newly renovated house available to stable, long term tenants (minimum 6 months term) Fully furnished, everything comes with the suite shown in photo. Brand new appliances. ...",No 1 Road / Tyson Place,3.0,1.5,House,2,1000.0,92.903
2300.0,/v-apartments-condos/vancouver/near-ubc-arbutus-quilchena-1-bdrm-1bath-650-sqft/1695105973,Near UBC-Arbutus-Quilchena-1 Bdrm-1Bath/650 sqft,Vancouver,"Welcome to a clean & bright 650 sqft UNFURNISHED, private entrance, basement suite in a family home. Located in the desirable and safe neighbourhood of Quilchena/Arbutus, and 20 minutes from UBC ON ...",West King Edward Avenue / Brakenridge Street,1.0,1.0,Basement,0,650.0,60.38695
2000.0,/v-apartments-condos/delta-surrey-langley/for-rent/1692504975,For Rent,Surrey,"Newly built basement suite for rent . No Smoking or Pot Use , owners allergic to smoke . Does not include WiFi and Cable . No parking on driveway. Lots of parking around house on the street . All new ...",192 Street / Sundale Avenue,2.0,1.0,Basement,0,700.0,65.0321
4150.0,/v-apartments-condos/vancouver/2-bedroom-condo-in-downtown-vancouver-furnished/1692497827,"2 bedroom condo in Downtown Vancouver, furnished",Vancouver,"Offering a Fully Furnished Two-bedroom plus solarium and den home in an unbeatable location! This beautiful corner unit features a spacious layout, a cozy fireplace in the living room, ...",Seymour Street / Robson Street,2.0,2.0,Condo,1,826.0,76.737878
3100.0,/v-apartments-condos/burnaby-new-westminster/sfu-burnaby-campus-2-bedroom-2-bathroom-for-rent/1686674740,SFU Burnaby Campus 2 Bedroom 2 Bathroom For Rent,Burnaby,Please contact renthouse105@gmail.com for more units. Online viewing is available at: https://www.youtube.com/@suttongroupmetroland/videos,Tower Road / Cornerstone Mews,2.0,2.0,Apartment,1,809.0,75.158527
2500.0,/v-apartments-condos/burnaby-new-westminster/convenient-location-sfu-furnished-1-bed-1-bath-condo-for-rent/1687424075,Convenient location - SFU Furnished 1 Bed 1 Bath Condo for Rent,Burnaby,"SFU Furnished 1 Bed 1 Bath Condo for Rent w/ Utilities Included Location: 9150 University High Street 631 sqft of indoor space and 344 sqft front yard Close to SFU campus, Bus Station, Restaurants, ...",Tower Road / Cornerstone Mews,1.0,1.0,Apartment,1,631.0,58.621793
1790.0,/v-apartments-condos/tricities-pitt-maple/1-790-2br-1075ft2-spacious-brand-new-2-bedroom-1-bathroom/1692478932,"$1,790 / 2br - 1075ft2 - Spacious Brand NEW 2 bedroom 1 bathroom",Maple Ridge,*Brand new 2 bedroom suite * 1 bath * separate private entrance * 3 closets includes 1 walk in closet * in suite Washer & Dryer * large L shape kitchen counter * new stainless steel appliances *high ...,Dewdney Trunk Road / Hall Street,2.0,1.0,Basement,0,1075.0,99.870725
3999.0,/v-apartments-condos/vancouver/vancouver-downtown-2-beds-2-baths-for-lease/1692474993,Vancouver Downtown 2 Beds 2 Baths For Lease,Vancouver,"Vancouver West, Downtown, Brava, Open and expansive views at downtown 1199 Seymour street, corner 2-bedroom 2-bathroom sky home For Lease. Immerse yourself in opulence with a monthly rent of only ...",Seymour Street / Davie Street,2.5,2.0,Apartment,1,800.0,74.3224
1490.0,/v-apartments-condos/delta-surrey-langley/south-surrey-quiet-one-bedroom-on-the-main-for-single-person/1692466157,South Surrey Quiet One Bedroom On the Main For Single Person,Surrey,"Quiet 1-bdr suite total ca 430 sq.ft. with 1 bdr,1 full bath, 1 kitchen/living room, fridge, stove, washer/dryer. Separate entrance with a small private yard. Located on one of the best streets in ...",140 Street / 26 Avenue,1.0,1.0,House,0,428.0,39.762484
2600.0,/v-apartments-condos/delta-surrey-langley/2-bedroom-1-bathroom-2-parkings-guildford-condo-for-rent/1692425731,2 bedroom 1 bathroom 2 parkings  Guildford condo  for rent,Delta/Surrey/Langley,"New Condo for Rent in Guildford, Surrey This bright and spacious 2-bedroom, 1-bathroom condo on the fourth-floor corner unit is now available for rent. It includes two parking spaces and offers a ...",154 Street / 101 Avenue,2.0,1.0,Condo,2,850.0,78.96755
2995.0,/v-apartments-condos/vancouver/beautiful-2-bed-1-bath-unit-near-marine-gateway-station/1692414135,Beautiful 2 bed 1 bath unit near Marine Gateway Station,Vancouver,Prestigious Vancouver West Neighborhood located near Safeway and TNT Supermarket. Can be rented furnished or unfurnished. It can be rented month to month or 1 year. 700 sqft of spacious living space. ...,West 70th Avenue / Cartier Place,2.0,1.0,Apartment,0,700.0,65.0321
2500.0,/v-apartments-condos/delta-surrey-langley/langley-city-furnished-2-bed-2-bath-condo-for-rent-july/1692413818,Langley City - Furnished 2 Bed 2 Bath Condo for Rent July,Langley,"Location: 20068 Fraser Highway, Langley City 2 Bed 2 Bath Condo Furnished - 2 min walk to bus stop - 5 min walk to groceries - 10 min walk to Willowbrook shopping mall - 7 min drive to KPU $2500 with ...",200 Street / Fraser Highway,2.0,2.0,Condo,1,850.0,78.96755
2600.0,/v-apartments-condos/vancouver/amazing-location-amenities-:-1-bed-1-bath-for-rent/1692406064,AMAZING LOCATION + AMENITIES : 1 BED + 1 BATH FOR RENT,Burnaby,Looking for an apartment in a central location in Downtown Vancouver with an amazing city view? A place that is well-maintained and lets you get from point A to point B with ease? Plenty of ...,16th Avenue / Mulberry Place,1.5,1.0,Apartment,1,495.0,45.986985
2500.0,/v-apartments-condos/vancouver/1b1b-downtown-vancouver-for-rent/1692385790,1B1B Downtown Vancouver for Rent,Vancouver,"Centrally located 1 bedroom apt. with den on 15th Floor with open North facing city views, overlooking law courts and downtown skyline beyond. Full height windows off of open kitchen, living, dining ...",Hornby Street / Helmcken Street,1.5,1.0,Condo,1,560.0,52.02568
2550.0,/v-apartments-condos/delta-surrey-langley/1-year-old-condo-in-the-heart-of-surrey/1692351450,1-Year-Old Condo in the Heart of Surrey,Surrey,1 year condo in Surrey's heart. Relish modern comforts and an expansive city skyline view from our spacious balcony. Located just 500m from the SkyTrain. Enjoy dedicated underground parking and the ...,City Parkway / 106 Avenue,1.0,1.0,Condo,1,559.0,51.932777
2500.0,/v-apartments-condos/richmond-bc/2-500-680ft2-2-br-laneway-house-on-e58-ave-close-to-mainst/1692351156,"$2,500-680ft2 - 2 BR Laneway house on E58 Ave close to MainSt",Vancouver,"Available 2 year new two bedroom Laneway House in 400 block of East 58 Avenue, close to Main Street from 01 June 2024. • Very quiet area, located on East 58 Avenue at Prince Edward Street, Vancouver ...",East 57th Avenue / St George Street,2.0,1.5,House,0,680.0,63.17404
1600.0,/v-apartments-condos/delta-surrey-langley/north-delta-studio-coach-house/1692350554,North Delta Studio Coach house,Delta,"Please reply with Job, employer, and brief description of yourself. Brand New renovated studio for 1600$ rent in North Delta. Private and separate from the main house. 2nd floor studio with high view ...",112 Street / 73B Avenue,0.0,1.0,Condo,1,450.0,41.80635
2800.0,/v-apartments-condos/delta-surrey-langley/1-bed-den-and-2-full-bath-for-rent-surrey-144-st-104-ave/1692350482,"1 bed, Den and 2 full bath for rent. Surrey (144 st & 104 ave)",Whalley,"Newly painted 1 bedroom, including a versatile den ideal for a home office or additional sleeping area, this unit also has a large storage room for whatever suits your needs and 2 full baths for a ...",100 Avenue / 144 Street,1.5,2.0,Apartment,1,938.0,87.143014
3600.0,/v-apartments-condos/vancouver/newly-renovated-central-burnaby-2-bedroom-1-bathroom-upstair-flo/1692348825,Newly renovated central Burnaby 2 bedroom 1 bathroom upstair flo,Burnaby,"Located in the quiet and safe community in central Burnaby. Features furnace, hot water, high ceilings, separate entrance, large windows with plenty of lights, water filtration system. Close to ...",Boundary Road / Monmouth Avenue,2.5,1.0,House,3,1097.0,101.914591
3000.0,/v-apartments-condos/burnaby-new-westminster/sfu-cozy-2-br-2-ba-condo-furnished-burnaby/1692341166,SFU Cozy 2 BR 2 BA Condo furnished Burnaby,Burnaby,Furnished 2 BR+2 BA Condo in a beautiful building *Rent: $3000/month *Lease Terms: One year *Security Deposit: 50% rental fee *Parking: One underground parking space *Washing machine and Dryer ...,Tower Road / Cornerstone Mews,2.0,2.0,Condo,1,969.0,90.02300699999999
1900.0,/v-apartments-condos/delta-surrey-langley/1-900-2br-900ft2-spacious-2-bedroom-basement-surrey/1692338699,"$1,900 / 2br - 900ft2 - Spacious 2 bedroom basement (surrey)",Surrey,Clean and spacious 2 bedroom basement close to transit / school/ temple/ grocery store and more. Newly renovated Wifi and utilities included as well as once a week laundry on site No pets No smoking ...,150 Street / 105 Avenue,2.0,1.0,Apartment,1,900.0,83.6127
2400.0,/v-apartments-condos/vancouver/large-1-bedroom-rental-with-large-covered-deck/1692335969,Large 1-bedroom rental with large covered deck,Vancouver,"Large single bedroom suite in a private home with a large covered deck for your use, year round. The suite is around 770 square feet with an additional 335 square foot covered deck. The kitchen and ...",Grandview Highway / Nootka Street,1.0,1.0,Apartment,0,770.0,71.53531
1750.0,/v-apartments-condos/delta-surrey-langley/furnished-pet-friendly-studio-apartment-for-rent/1692327604,Furnished Pet-friendly studio apartment for rent,Surrey,"A furnished, independent and pet-friendly studio apartment in Surrey for rent. 3 mins walk to bus stop, 20 min walk to Gateway Sky train station Includes 1 parking spot and 1 storage. The building is ...",140 Street / 106 Avenue,0.0,1.0,Apartment,1,371.0,34.467013
2100.0,/v-apartments-condos/delta-surrey-langley/cozy-two-bedroom-basement-suite-for-rent-in-cloverdale/1692326307,Cozy Two bedroom basement suite for rent in Cloverdale,Surrey,Please read full rental description before inquiring. Suite is completed renovated with all new finishings Two bedroom and one bathroom basement suite for rent near Cloverdale rec centre. Suite has ...,88 Avenue / 168 Street,2.0,1.0,Basement,0,1000.0,92.903
2695.0,/v-apartments-condos/north-shore/looking-for-the-ideal-tenant-for-fully-furnished-1-bdrm-suite/1692318690,Looking for the ideal tenant for fully furnished 1 bdrm suite,West Vancouver,"AVAILABLE IMMEDIATELY or May 15th, 2024 Welcome to our spacious and centrally located large one-bedroom basement suite on the North Shore! Perfect for working professional/couple or someone ...",11th Street / Esquimalt Avenue,1.0,1.0,Basement,1,780.0,72.46433999999999
900.0,/v-apartments-condos/vancouver/900-1br-walking-distance-to-bus-stops/1692315070,$900/1br- Walking distance to bus stops,Vancouver,"$900/1br- Walking distance to bus stops, supermarkets and restaurants - Private furnished bedroom, located in a peaceful environment, all-inclusive. The room has been newly renovated and furnished ...",East 33rd Avenue / Elgin Street,1.0,1.0,House,0,150.0,13.93545
2950.0,/v-apartments-condos/burnaby-new-westminster/2-950-2b2b-den-condo-w-ev-parking-burquitlam/1692312832,"$2,950 2B2B + den Condo w EV parking (Burquitlam)",Coquitlam,"2 year old BUILDING AT The Oaks : 2 Bed and Den 2 Bath 1 EV Parking 1 Storage Unfurnished 910 sqft Condo in Burquitlam 721 Anskar Court, Coquitlam RENTAL TERMS * Available: June 1, 2024 * Rent/Month: ...",Clarke Road / Kemsley Avenue,2.5,2.0,Condo,1,920.0,85.47076
1950.0,/v-apartments-condos/delta-surrey-langley/1br-appartment-available-may-1st-in-surrey-central/1685978901,"1BR appartment, available May 1st. In Surrey Central.",Surrey,"1BR apartment in the heart of Surrey, available May 1st at $1,950/month. Contact * Send email by clicking reply to schedule an appointment. Apartment Details * 1 bedroom, 1 bathroom * Located on the ...",104 Avenue / 133 Street,1.0,1.0,Apartment,1,408.0,37.904424
2070.0,/v-apartments-condos/richmond-bc/one-bedroom-apartment-near-richmond-center/1692307272,One Bedroom Apartment near Richmond Center,Richmond,"Move in ready $2070 per month 1 bedroom, 1 bath. 650 sqft max occupancy: 2 Unit is fully cleaned and unfurnished. Spacious, open floorplan. Central, accessible location in downtown Richmond. Close ...",Granville Avenue / Garden City Road,1.0,1.0,Apartment,1,650.0,60.38695
3700.0,/v-apartments-condos/tricities-pitt-maple/2-bedroom-2bathroom-condo-in-coquitlam-for-rent/1692306517,2 bedroom + 2bathroom condo in Coquitlam for rent.,Coquitlam,"This beautiful 2 bedroom , 2 bathroom condo offers brand-new, thoughtfully designed home with a bright and open floor plan with about 10ft ceilings and a great balcony for entertaining. +4 sleeping ...",Robinson Street / Anskar Court,2.0,2.0,Condo,1,742.0,68.934026
2150.0,/v-apartments-condos/north-shore/1-bedroom-for-rent/1692304193,***1 bedroom for rent***,North Vancouver,"1 bedroom in a concrete building. ( Simpson House) 105 West Keith Rd. North Vancouver, heating/hot water included, situated at 2nd floor, $2,150.00 view to Lonsdale and Ocean, available : June 1st. ...",West Keith Road / West Victoria Park Avenue,1.0,1.0,Apartment,0,720.0,66.89016
1500.0,/v-apartments-condos/delta-surrey-langley/one-bedroom-for-rent/1692304054,One bedroom for rent,Surrey,"1 ground level bedroom, 1 bathroom, kitchen area, and living room. Walking distance to Guildford Mall. Utilities are included. Street parking available. No pets and no smoking. Bus stop, elementary ...",156 Street / 102B Avenue,1.0,1.0,House,0,310.0,28.79993
